Taipei-city,中山區,八德路二段１７４巷１６號,忠泰玉光,4,26,95.7,None
Taipei-city,大安區,仁愛路四段//大安路一段,仁愛大廈,48,90,95.6,None
Taipei-city,大同區,南京西路１８巷６號,中山美學(M1),9,34,95.6,None
Taipei-city,大安區,溫州街１１巷２號,溫州璞園,32,66,95.5,50
Taipei-city,中正區,南昌路一段１２４號,中正模範生,12,88,95.5,12
Taipei-city,大安區,和平東路二段１８巷５號,大安森學苑,12,17,95.5,113
Taipei-city,大安區,安和路一段//安和路,國揚安和,41,70,95.4,48
Taipei-city,大安區,建國南路二段１７５號,再興園華廈,36,39,95.4,None
Taipei-city,中山區,遼寧街１３９號,俠隱,16,41,95.4,None
Taipei-city,大安區,敦化南路二段６３巷６８號,敦和豔,7,7,95.4,None
Taipei-city,士林區,中山北路七段８１巷７號,天母星鑽,28,62,95.3,91
Taipei-city,大安區,敦南街５７號,小敦藏,17,15,95.2,None
Taipei-city,士林區,中山北路六段３７號,國揚天母,8,81,95.1,None
Taipei-city,中山區,民權東路一段７７號,忠泰M,4,32,95,66
Taipei-city,中山區,長春路３０６號,華爾道夫一期,15,92,94.9,77
Taipei-city,大安區,復興南路一段//忠孝東路四段,頂好花園大廈,32,140,94.8,20
Taipei-city,大安區,敦化南路二段//敦化南路//復興南路二段//四維路//大安路二段,鑽石雙星,38,168,94.6,77
Taipei-city,大安區,新生南路一段１０３巷１４號,松鶴邸,11,6,94.6,None
Taipei-city,大安區,和平東路一段５０巷３號,RICH麗池,12,72,94.5,11
Taipei-city,大安區,敦化南路一段３５６號,敦南大廈,25,20,94.4,54
Taipei-city,中山區,明水路５９０號,明水富御,11,23,94.4,None
Taipei-city,大安區,忠孝東路四段２號,東方大廈,42,122,94.3,22
Taipei-city,士林區,天母東路８巷５８號,天美奇跡,14,19,94.3,55
Taipei-city,大安區,敦化南路一段//敦化南路//四維路,蘭沁大樓,45,103,94.3,49
Taipei-city,中山區,南京東路三段８９巷２７弄１號,雙橡園,11,125,94.2,77
Taipei-city,信義區,忠孝東路四段５１２號,國泰明園,40,68,94,53
Taipei-city,大安區,新生南路二段３０巷２５號,昇陽金華,25,41,93.9,None
